Row ID;Order ID;Order Date;Ship Date;Ship Mode;Customer ID;Customer Name;Segment;Country;City;State;Postal Code;Region;Product ID;Category;Sub-Category;Product Name;Sales;Quantity;Discount;Profit
7960;CA-2017-131807;10/5/2017;10/10/2017;Standard Class;GG-14650;Greg Guthrie;Corporate;United States;Chico;California;95928;West;FUR-TA-10004086;Furniture;Tables;KI Adjustable-Height Table;206352;3;2;51588
7968;CA-2016-157707;10/10/2016;10/12/2016;First Class;CC-12610;Corey Catlett;Corporate;United States;Denver;Colorado;80219;West;FUR-BO-10001567;Furniture;Bookcases;Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled;90882;3;7;-1908522
7970;CA-2016-157707;10/10/2016;10/12/2016;First Class;CC-12610;Corey Catlett;Corporate;United States;Denver;Colorado;80219;West;FUR-CH-10004853;Furniture;Chairs;Global Manager's Adjustable Task Chair, Storm;120784;1;2;135882
7975;US-2015-126753;8/16/2015;8/20/2015;Standard Class;SP-20860;Sung Pak;Corporate;United States;Philadelphia;Pennsylvania;19134;East;FUR-FU-10001488;Furniture;Furnishings;"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped";254352;3;2;0
7983;CA-2014-113383;9/10/2014;9/13/2014;First Class;SF-20065;Sandra Flanagan;Consumer;United States;Clifton;New Jersey;7011;East;FUR-FU-10001986;Furniture;Furnishings;"Dana Fluorescent Magnifying Lamp, White, 36""";2549;5;0;7647
7995;US-2015-165743;11/20/2015;11/23/2015;Second Class;MM-18055;Michelle Moray;Consumer;United States;Aurora;Colorado;80013;West;FUR-BO-10002268;Furniture;Bookcases;Sauder Barrister Bookcases;145764;6;7;-2477988
7998;US-2017-105998;11/3/2017;11/5/2017;First Class;CR-12580;Clay Rozendal;Home Office;United States;San Diego;California;92037;West;FUR-TA-10001095;Furniture;Tables;Chromcraft Round Conference Tables;1673184;12;2;209148
7999;US-2014-148194;5/4/2014;5/7/2014;First Class;BS-11365;Bill Shonely;Corporate;United States;Seattle;Washington;98105;West;FUR-FU-10001852;Furniture;Furnishings;Eldon Regeneration Recycled Desk Accessories, Smoke;1218;7;0;38976
8005;CA-2014-143210;12/1/2014;12/3/2014;First Class;AA-10645;Anna Andreadi;Consumer;United States;Lowell;Massachusetts;1852;East;FUR-FU-10003878;Furniture;Furnishings;"Linden 10"" Round Wall Clock, Black";4584;3;0;155856
8006;CA-2014-143210;12/1/2014;12/3/2014;First Class;AA-10645;Anna Andreadi;Consumer;United States;Lowell;Massachusetts;1852;East;FUR-FU-10002268;Furniture;Furnishings;Ultra Door Push Plate;982;2;0;32406
8010;CA-2015-110863;11/17/2015;11/24/2015;Standard Class;AA-10645;Anna Andreadi;Consumer;United States;Oklahoma City;Oklahoma;73120;Central;FUR-CH-10002073;Furniture;Chairs;Hon Olson Stacker Chairs;13239;5;0;383931
8016;CA-2017-120168;5/25/2017;5/25/2017;Same Day;TB-21625;Trudy Brown;Consumer;United States;New York City;New York;10009;East;FUR-FU-10000732;Furniture;Furnishings;Eldon 200 Class Desk Accessories;1884;3;0;60288
8017;US-2014-131870;9/9/2014;9/11/2014;First Class;NF-18595;Nicole Fjeld;Home Office;United States;Lancaster;Ohio;43130;East;FUR-FU-10002501;Furniture;Furnishings;Nu-Dell Executive Frame;60672;6;2;128928
8024;CA-2014-129189;7/21/2014;7/25/2014;Standard Class;HM-14860;Harry Marie;Corporate;United States;Dallas;Texas;75217;Central;FUR-CH-10004997;Furniture;Chairs;Hon Every-Day Series Multi-Task Chairs;65793;5;3;-9399
8026;CA-2015-132465;9/11/2015;9/15/2015;Second Class;DM-13525;Don Miller;Corporate;United States;New York City;New York;10035;East;FUR-FU-10000277;Furniture;Furnishings;Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting;21068;2;0;505632
8031;CA-2016-158806;1/7/2016;1/11/2016;Standard Class;NM-18520;Neoma Murray;Consumer;United States;Amarillo;Texas;79109;Central;FUR-FU-10004270;Furniture;Furnishings;"Executive Impressions 13"" Clairmont Wall Clock";23076;3;6;-109611
8035;CA-2015-119690;6/25/2015;6/28/2015;First Class;MV-17485;Mark Van Huff;Consumer;United States;Houston;Texas;77041;Central;FUR-FU-10004587;Furniture;Furnishings;GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack;75384;9;6;-207306
8039;CA-2017-109393;6/30/2017;7/2/2017;Second Class;JC-15775;John Castell;Consumer;United States;Los Angeles;California;90032;West;FUR-BO-10003966;Furniture;Bookcases;Sauder Facets Collection Library, Sky Alder Finish;435999;3;15;51294
8040;CA-2017-121489;8/21/2017;8/25/2017;Second Class;CM-11815;Candace McMahon;Corporate;United States;Seattle;Washington;98115;West;FUR-CH-10004698;Furniture;Chairs;Padded Folding Chairs, Black, 4/Carton;388704;6;2;388704
8044;US-2017-133081;3/11/2017;3/15/2017;Standard Class;PV-18985;Paul Van Hugh;Home Office;United States;Cambridge;Massachusetts;2138;East;FUR-FU-10001379;Furniture;Furnishings;"Executive Impressions 16-1/2"" Circular Wall Clock";2672;1;0;117568
8051;CA-2014-144974;9/26/2014;9/30/2014;Standard Class;CM-12715;Craig Molinari;Corporate;United States;Philadelphia;Pennsylvania;19140;East;FUR-FU-10001095;Furniture;Furnishings;DAX Black Cherry Wood-Tone Poster Frame;21184;1;2;47664
8056;CA-2015-121188;8/28/2015;9/4/2015;Standard Class;CB-12025;Cassandra Brandow;Consumer;United States;Los Angeles;California;90049;West;FUR-BO-10004695;Furniture;Bookcases;O'Sullivan 2-Door Barrister Bookcase in Odessa Pine;307666;2;15;289568
8060;CA-2015-121188;8/28/2015;9/4/2015;Standard Class;CB-12025;Cassandra Brandow;Consumer;United States;Los Angeles;California;90049;West;FUR-FU-10003981;Furniture;Furnishings;Eldon Wave Desk Accessories;416;2;0;17472
8069;US-2015-160563;10/20/2015;10/24/2015;Standard Class;NS-18640;Noel Staavos;Corporate;United States;San Francisco;California;94109;West;FUR-FU-10001731;Furniture;Furnishings;Acrylic Self-Standing Desk Frames;1602;6;0;60876
8071;CA-2017-151750;1/1/2017;1/5/2017;Standard Class;JM-15250;Janet Martin;Consumer;United States;Huntsville;Texas;77340;Central;FUR-FU-10002116;Furniture;Furnishings;Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats;14142;5;6;-1873815
8072;CA-2017-151750;1/1/2017;1/5/2017;Standard Class;JM-15250;Janet Martin;Consumer;United States;Huntsville;Texas;77340;Central;FUR-CH-10003199;Furniture;Chairs;Office Star - Contemporary Task Swivel Chair;310744;4;3;-266352
8077;CA-2015-106187;6/23/2015;6/29/2015;Standard Class;RF-19345;Randy Ferguson;Corporate;United States;East Point;Georgia;30344;South;FUR-FU-10000794;Furniture;Furnishings;Eldon Stackable Tray, Side-Load, Legal, Smoke;2742;3;0;93228
8086;CA-2016-105753;10/20/2016;10/26/2016;Standard Class;LC-16960;Lindsay Castell;Home Office;United States;Arlington;Virginia;22204;South;FUR-FU-10000246;Furniture;Furnishings;Aluminum Document Frame;611;5;0;1833
8094;CA-2017-133046;7/27/2017;8/1/2017;Second Class;DK-13375;Dennis Kane;Consumer;United States;Seattle;Washington;98115;West;FUR-FU-10001940;Furniture;Furnishings;Staple-based wall hangings;2388;3;0;105072
8106;CA-2017-159149;2/17/2017;2/19/2017;First Class;CR-12820;Cyra Reiten;Home Office;United States;Houston;Texas;77041;Central;FUR-BO-10001601;Furniture;Bookcases;Sauder Mission Library with Doors, Fruitwood Finish;890664;1;32;-170274
8109;US-2017-167570;12/8/2017;12/15/2017;Standard Class;EG-13900;Emily Grady;Consumer;United States;Philadelphia;Pennsylvania;19140;East;FUR-CH-10003396;Furniture;Chairs;Global Deluxe Steno Chair;215544;4;3;-585048
8111;CA-2017-160122;11/18/2017;11/23/2017;Standard Class;RD-19930;Russell D'Ascenzo;Consumer;United States;Chicago;Illinois;60623;Central;FUR-CH-10000422;Furniture;Chairs;Global Highback Leather Tilter in Burgundy;127386;2;3;-254772
8112;CA-2016-130393;12/1/2016;12/3/2016;Second Class;JM-15865;John Murray;Consumer;United States;San Angelo;Texas;76903;Central;FUR-CH-10002647;Furniture;Chairs;Situations Contoured Folding Chairs, 4/Set;24843;5;3;-17745
8114;CA-2016-130393;12/1/2016;12/3/2016;Second Class;JM-15865;John Murray;Consumer;United States;San Angelo;Texas;76903;Central;FUR-CH-10004477;Furniture;Chairs;Global Push Button Manager's Chair, Indigo;85246;2;3;-12178
8116;CA-2017-101014;8/29/2017;9/4/2017;Standard Class;RW-19540;Rick Wilson;Corporate;United States;Los Angeles;California;90049;West;FUR-FU-10003374;Furniture;Furnishings;Electrix Fluorescent Magnifier Lamps & Weighted Base;14802;3;0;414456
8119;US-2017-106551;7/22/2017;7/27/2017;Standard Class;EB-13930;Eric Barreto;Consumer;United States;Chicago;Illinois;60653;Central;FUR-CH-10004997;Furniture;Chairs;Hon Every-Day Series Multi-Task Chairs;526344;4;3;-75192
8120;CA-2016-116722;11/11/2016;11/16/2016;Standard Class;LP-17080;Liz Pelletier;Consumer;United States;San Francisco;California;94110;West;FUR-FU-10001934;Furniture;Furnishings;Magnifier Swing Arm Lamp;4196;2;0;109096
8121;CA-2016-116722;11/11/2016;11/16/2016;Standard Class;LP-17080;Liz Pelletier;Consumer;United States;San Francisco;California;94110;West;FUR-CH-10004997;Furniture;Chairs;Hon Every-Day Series Multi-Task Chairs;451152;3;2;0
8125;US-2017-150070;9/7/2017;9/12/2017;Standard Class;JA-15970;Joseph Airdo;Consumer;United States;Modesto;California;95351;West;FUR-CH-10004860;Furniture;Chairs;Global Low Back Tilter Chair;161568;2;2;-282744
8129;CA-2017-157350;8/26/2017;9/1/2017;Standard Class;DP-13000;Darren Powers;Consumer;United States;Chicago;Illinois;60610;Central;FUR-FU-10000222;Furniture;Furnishings;"Seth Thomas 16"" Steel Case Clock";6496;5;6;-43848
8134;CA-2015-131352;10/8/2015;10/13/2015;Standard Class;GH-14485;Gene Hale;Corporate;United States;Dallas;Texas;75081;Central;FUR-FU-10003708;Furniture;Furnishings;"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""";7278;3;6;-709605
8137;CA-2016-118073;8/12/2016;8/16/2016;Standard Class;CS-12490;Cindy Schnelling;Corporate;United States;Lakeland;Florida;33801;South;FUR-TA-10002533;Furniture;Tables;BPI Conference Tables;5622925;7;45;-2555875
8138;CA-2014-103219;11/9/2014;11/13/2014;Standard Class;BF-11215;Benjamin Farhat;Home Office;United States;New York City;New York;10035;East;FUR-FU-10004091;Furniture;Furnishings;Eldon 200 Class Desk Accessories, Black;5652;9;0;214776
8144;CA-2016-100993;2/5/2016;2/10/2016;Standard Class;AZ-10750;Annie Zypern;Consumer;United States;San Diego;California;92037;West;FUR-TA-10001095;Furniture;Tables;Chromcraft Round Conference Tables;557728;4;2;69716
8151;CA-2014-167997;1/26/2014;1/29/2014;First Class;CA-11965;Carol Adams;Corporate;United States;Rapid City;South Dakota;57701;Central;FUR-BO-10004409;Furniture;Bookcases;Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray;14196;2;0;397488
8157;CA-2016-131296;10/4/2016;10/9/2016;Standard Class;MS-17830;Melanie Seite;Consumer;United States;Baltimore;Maryland;21215;East;FUR-TA-10002622;Furniture;Tables;Bush Andora Conference Table, Maple/Graphite Gray Finish;239372;2;3;-239372
8161;CA-2016-134138;2/16/2016;2/20/2016;Standard Class;JD-15790;John Dryer;Consumer;United States;Belleville;New Jersey;7109;East;FUR-CH-10001545;Furniture;Chairs;Hon Comfortask Task/Swivel Chairs;22796;2;0;364736
8164;CA-2015-168207;11/2/2015;11/6/2015;Standard Class;LT-17110;Liz Thompson;Consumer;United States;San Diego;California;92105;West;FUR-FU-10004909;Furniture;Furnishings;Contemporary Wood/Metal Frame;9696;6;0;33936
8167;CA-2015-168207;11/2/2015;11/6/2015;Standard Class;LT-17110;Liz Thompson;Consumer;United States;San Diego;California;92105;West;FUR-BO-10004357;Furniture;Bookcases;O'Sullivan Living Dimensions 3-Shelf Bookcases;512499;3;15;-30147
8168;CA-2016-144148;7/31/2016;8/5/2016;Standard Class;AH-10690;Anna HŠberlin;Corporate;United States;San Francisco;California;94122;West;FUR-TA-10002774;Furniture;Tables;Laminate Occasional Tables;863128;7;2;-323673
8169;CA-2017-107174;11/6/2017;11/13/2017;Standard Class;AB-10060;Adam Bellavance;Home Office;United States;Seattle;Washington;98105;West;FUR-TA-10004575;Furniture;Tables;Hon 5100 Series Wood Tables;203686;7;0;3666348
8170;CA-2017-107174;11/6/2017;11/13/2017;Standard Class;AB-10060;Adam Bellavance;Home Office;United States;Seattle;Washington;98105;West;FUR-CH-10003312;Furniture;Chairs;Hon 2090 ÒPillow SoftÓ Series Mid Back Swivel/Tilt Chairs;449568;2;2;-730548
8180;CA-2015-112767;8/2/2015;8/6/2015;Standard Class;DK-12985;Darren Koutras;Consumer;United States;Springfield;Oregon;97477;West;FUR-TA-10003469;Furniture;Tables;Balt Split Level Computer Training Table;2775;4;5;-1887
8181;CA-2015-119879;11/21/2015;11/25/2015;Standard Class;SS-20410;Shahid Shariari;Consumer;United States;Philadelphia;Pennsylvania;19120;East;FUR-TA-10002958;Furniture;Tables;Bevis Oval Conference Table, Walnut;1252704;8;4;-4802032
8183;CA-2017-155642;5/18/2017;5/22/2017;Standard Class;BM-11575;Brendan Murry;Corporate;United States;Chicago;Illinois;60653;Central;FUR-FU-10004973;Furniture;Furnishings;Flat Face Poster Frame;22608;3;6;-101736
8184;CA-2017-155642;5/18/2017;5/22/2017;Standard Class;BM-11575;Brendan Murry;Corporate;United States;Chicago;Illinois;60653;Central;FUR-FU-10001918;Furniture;Furnishings;C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings;1892;1;6;-9933
8187;CA-2015-136728;9/13/2015;9/17/2015;Second Class;AG-10900;Arthur Gainer;Consumer;United States;Chicago;Illinois;60623;Central;FUR-CH-10003817;Furniture;Chairs;Global Value Steno Chair, Gray;170072;4;3;-12148
8192;US-2017-155866;11/17/2017;11/21/2017;Standard Class;CC-12370;Christopher Conant;Consumer;United States;New York City;New York;10011;East;FUR-FU-10004091;Furniture;Furnishings;"Howard Miller 13"" Diameter Goldtone Round Wall Clock";18776;4;0;769816
8195;CA-2015-141327;11/30/2015;12/3/2015;First Class;LR-16915;Lena Radford;Consumer;United States;Durham;North Carolina;27707;South;FUR-FU-10000576;Furniture;Furnishings;Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base;335744;2;2;251808
8204;CA-2015-114811;11/8/2015;11/8/2015;Same Day;KD-16495;Keith Dawkins;Corporate;United States;New York City;New York;10024;East;FUR-FU-10002240;Furniture;Furnishings;Nu-Dell EZ-Mount Plastic Wall Frames;1182;3;0;4728
8206;CA-2015-114811;11/8/2015;11/8/2015;Same Day;KD-16495;Keith Dawkins;Corporate;United States;New York City;New York;10024;East;FUR-CH-10003746;Furniture;Chairs;Hon 4070 Series Pagoda Round Back Stacking Chairs;577764;2;1;1155528
8207;CA-2015-122266;4/26/2015;4/30/2015;Standard Class;SA-20830;Sue Ann Reed;Consumer;United States;Daytona Beach;Florida;32114;South;FUR-TA-10000577;Furniture;Tables;Bretford CR4500 Series Slim Rectangular Table;1915155;1;45;-766062
8212;CA-2016-116337;11/7/2016;11/12/2016;Standard Class;MC-17845;Michael Chen;Consumer;United States;Dallas;Texas;75220;Central;FUR-FU-10002030;Furniture;Furnishings;"Executive Impressions 14"" Contract Wall Clock with Quartz Movement";4446;5;6;-17784
8219;CA-2014-120775;10/3/2014;10/7/2014;Standard Class;RD-19930;Russell D'Ascenzo;Consumer;United States;Dallas;Texas;75217;Central;FUR-FU-10000758;Furniture;Furnishings;DAX Natural Wood-Tone Poster Frame;31776;3;6;-190656
8228;CA-2016-123050;4/4/2016;4/8/2016;Second Class;BC-11125;Becky Castell;Home Office;United States;Troy;New York;12180;East;FUR-FU-10000723;Furniture;Furnishings;Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting;8264;2;0;74376
8232;CA-2016-162355;6/30/2016;7/2/2016;Second Class;PF-19165;Philip Fox;Consumer;United States;Sandy Springs;Georgia;30328;South;FUR-BO-10004695;Furniture;Bookcases;O'Sullivan 2-Door Barrister Bookcase in Odessa Pine;126686;7;0;2913778
8236;CA-2017-102204;5/1/2017;5/6/2017;Standard Class;CJ-12010;Caroline Jumper;Consumer;United States;Jacksonville;Florida;32216;South;FUR-TA-10001889;Furniture;Tables;Bush Advantage Collection Racetrack Conference Table;933262;4;45;-4581468
8237;CA-2017-102204;5/1/2017;5/6/2017;Standard Class;CJ-12010;Caroline Jumper;Consumer;United States;Jacksonville;Florida;32216;South;FUR-CH-10002024;Furniture;Chairs;HON 5400 Series Task Chairs for Big and Tall;280392;5;2;0
8241;CA-2017-103065;10/20/2017;10/20/2017;Same Day;PT-19090;Pete Takahito;Consumer;United States;Jacksonville;Florida;32216;South;FUR-FU-10000175;Furniture;Furnishings;DAX Wood Document Frame.;43936;4;2;60412
8245;CA-2014-109897;8/12/2014;8/16/2014;Standard Class;BW-11200;Ben Wallace;Consumer;United States;San Francisco;California;94122;West;FUR-FU-10002878;Furniture;Furnishings;"Seth Thomas 14"" Day/Date Wall Clock";8544;3;0;316128
8251;CA-2015-140221;3/5/2015;3/9/2015;Second Class;MS-17365;Maribeth Schnelling;Consumer;United States;Chicago;Illinois;60653;Central;FUR-FU-10000023;Furniture;Furnishings;Eldon Wave Desk Accessories;4712;2;6;-18848
8268;CA-2017-121790;1/30/2017;2/6/2017;Standard Class;LP-17095;Liz Preis;Consumer;United States;Aurora;Illinois;60505;Central;FUR-TA-10003469;Furniture;Tables;Balt Split Level Computer Training Table;69375;1;5;-47175
8272;CA-2016-169670;12/25/2016;12/31/2016;Standard Class;JE-15715;Joe Elijah;Consumer;United States;New York City;New York;10009;East;FUR-CH-10002331;Furniture;Chairs;Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms;2563056;8;1;3132624
8273;CA-2016-139549;10/20/2016;10/25/2016;Standard Class;MY-18295;Muhammed Yedwab;Corporate;United States;El Cajon;California;92020;West;FUR-CH-10001802;Furniture;Chairs;Hon Every-Day Chair Series Swivel Task Chairs;387136;4;2;48392
8282;CA-2017-134810;5/9/2017;5/10/2017;First Class;MC-17605;Matt Connell;Corporate;United States;Jacksonville;North Carolina;28540;South;FUR-CH-10001270;Furniture;Chairs;Harbour Creations Steel Folding Chair;207;3;2;25875
8286;CA-2015-154284;12/21/2015;12/26/2015;Second Class;SZ-20035;Sam Zeldin;Home Office;United States;Saint Charles;Illinois;60174;Central;FUR-FU-10003039;Furniture;Furnishings;"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock";51756;3;6;-336414
8298;US-2015-158911;7/5/2015;7/11/2015;Standard Class;RS-19765;Roland Schwarz;Corporate;United States;Charlotte;North Carolina;28205;South;FUR-FU-10003829;Furniture;Furnishings;Stackable Trays;4928;2;2;7392
8303;US-2017-167318;7/26/2017;8/1/2017;Standard Class;GZ-14545;George Zrebassa;Corporate;United States;Los Angeles;California;90036;West;FUR-CH-10000665;Furniture;Chairs;Global Airflow Leather Mesh Back Chair, Black;362352;3;2;45294
8305;CA-2017-135419;11/3/2017;11/9/2017;Standard Class;BG-11740;Bruce Geld;Consumer;United States;Bakersfield;California;93309;West;FUR-TA-10001086;Furniture;Tables;SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine;486368;4;2;364776
8311;CA-2014-168312;3/1/2014;3/7/2014;Standard Class;GW-14605;Giulietta Weimer;Consumer;United States;Houston;Texas;77036;Central;FUR-TA-10001866;Furniture;Tables;Bevis Round Conference Room Tables and Bases;376509;3;3;-430296
8312;US-2017-105935;1/26/2017;1/31/2017;Standard Class;BD-11500;Bradley Drucker;Consumer;United States;Columbus;Georgia;31907;South;FUR-FU-10002157;Furniture;Furnishings;Artistic Insta-Plaque;6272;4;0;244608
8314;CA-2014-161508;7/12/2014;7/16/2014;Standard Class;PV-18985;Paul Van Hugh;Home Office;United States;League City;Texas;77573;Central;FUR-CH-10002126;Furniture;Chairs;Hon Deluxe Fabric Upholstered Stacking Chairs;512358;3;3;-146388
8333;CA-2016-153269;3/9/2016;3/12/2016;First Class;PS-18760;Pamela Stobb;Consumer;United States;Andover;Massachusetts;1810;East;FUR-CH-10002647;Furniture;Chairs;Situations Contoured Folding Chairs, 4/Set;3549;5;0;88725
8340;CA-2017-135076;4/13/2017;4/17/2017;Standard Class;YS-21880;Yana Sorensen;Corporate;United States;Hesperia;California;92345;West;FUR-CH-10003774;Furniture;Chairs;Global Wood Trimmed Manager's Task Chair, Khaki;436704;6;2;-382116
8345;US-2014-155544;3/21/2014;3/25/2014;Standard Class;GM-14440;Gary McGarr;Consumer;United States;Knoxville;Tennessee;37918;South;FUR-FU-10001473;Furniture;Furnishings;DAX Wood Document Frame;32952;3;2;65904
8346;US-2014-155544;3/21/2014;3/25/2014;Standard Class;GM-14440;Gary McGarr;Consumer;United States;Knoxville;Tennessee;37918;South;FUR-CH-10000422;Furniture;Chairs;Global Highback Leather Tilter in Burgundy;218376;3;2;-109188
8347;US-2015-115238;4/30/2015;5/4/2015;Standard Class;JW-15220;Jane Waco;Corporate;United States;Lawrence;Massachusetts;1841;East;FUR-FU-10002960;Furniture;Furnishings;Eldon 200 Class Desk Accessories, Burgundy;314;5;0;13188
8348;US-2015-115238;4/30/2015;5/4/2015;Standard Class;JW-15220;Jane Waco;Corporate;United States;Lawrence;Massachusetts;1841;East;FUR-FU-10002445;Furniture;Furnishings;DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7;948;1;0;3792
8350;US-2015-115238;4/30/2015;5/4/2015;Standard Class;JW-15220;Jane Waco;Corporate;United States;Lawrence;Massachusetts;1841;East;FUR-FU-10001025;Furniture;Furnishings;Eldon Imˆge Series Desk Accessories, Clear;243;5;0;10449
8352;CA-2017-132199;5/3/2017;5/8/2017;Standard Class;BO-11350;Bill Overfelt;Corporate;United States;Philadelphia;Pennsylvania;19134;East;FUR-FU-10004245;Furniture;Furnishings;"Career Cubicle Clock, 8 1/4"", Black";32448;2;2;73008
8354;CA-2017-132199;5/3/2017;5/8/2017;Standard Class;BO-11350;Bill Overfelt;Corporate;United States;Philadelphia;Pennsylvania;19134;East;FUR-TA-10003748;Furniture;Tables;Bevis 36 x 72 Conference Tables;37347;5;4;-112041
8357;CA-2016-163174;8/26/2016;8/30/2016;Standard Class;XP-21865;Xylona Preis;Consumer;United States;Athens;Georgia;30605;South;FUR-FU-10000308;Furniture;Furnishings;Deflect-o Glass Clear Studded Chair Mats;18654;3;0;410388
8363;CA-2017-147207;1/2/2017;1/4/2017;Second Class;TS-21655;Trudy Schmidt;Consumer;United States;El Paso;Texas;79907;Central;FUR-TA-10002958;Furniture;Tables;Bevis Oval Conference Table, Walnut;91343;5;3;-169637
8370;CA-2016-118745;6/11/2016;6/16/2016;Standard Class;SV-20365;Seth Vernon;Consumer;United States;Los Angeles;California;90049;West;FUR-TA-10003473;Furniture;Tables;Bretford Rectangular Conference Table Tops;902712;3;2;338517
8371;CA-2016-163972;10/17/2016;10/21/2016;Standard Class;MG-17890;Michael Granlund;Home Office;United States;Fresno;California;93727;West;FUR-BO-10003894;Furniture;Bookcases;Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black;120666;2;15;21294
8373;CA-2016-113726;11/24/2016;12/1/2016;Standard Class;SC-20680;Steve Carroll;Home Office;United States;Seattle;Washington;98105;West;FUR-FU-10003535;Furniture;Furnishings;Howard Miller Distant Time Traveler Alarm Clock;8226;3;0;337266
8383;CA-2016-163048;2/8/2016;2/15/2016;Standard Class;MH-17440;Mark Haberlin;Corporate;United States;Houston;Texas;77036;Central;FUR-CH-10001270;Furniture;Chairs;Harbour Creations Steel Folding Chair;2415;4;3;0
8392;CA-2017-110625;12/23/2017;12/30/2017;Standard Class;JB-16045;Julia Barnett;Home Office;United States;Danbury;Connecticut;6810;East;FUR-FU-10001473;Furniture;Furnishings;DAX Wood Document Frame;2746;2;0;98856
8394;CA-2016-142594;12/1/2016;12/6/2016;Second Class;EJ-14155;Eva Jacobs;Consumer;United States;Franklin;Massachusetts;2038;East;FUR-FU-10002045;Furniture;Furnishings;"Executive Impressions 14""";11115;5;0;48906
8396;CA-2016-142594;12/1/2016;12/6/2016;Second Class;EJ-14155;Eva Jacobs;Consumer;United States;Franklin;Massachusetts;2038;East;FUR-TA-10001095;Furniture;Tables;Chromcraft Round Conference Tables;366009;3;3;-470583
8399;CA-2017-120061;11/2/2017;11/7/2017;Second Class;SR-20425;Sharelle Roach;Home Office;United States;Springfield;Ohio;45503;East;FUR-CH-10001973;Furniture;Chairs;Office Star Flex Back Scooter Chair with White Frame;155372;2;3;-355136
8402;CA-2015-110814;12/5/2015;12/9/2015;Second Class;BD-11635;Brian Derr;Consumer;United States;New York City;New York;10009;East;FUR-CH-10003535;Furniture;Chairs;Global Armless Task Chair, Royal Blue;164646;3;1;128058
8405;CA-2017-140480;7/8/2017;7/12/2017;Standard Class;HE-14800;Harold Engle;Corporate;United States;Newark;Delaware;19711;East;FUR-FU-10003247;Furniture;Furnishings;36X48 HARDFLOOR CHAIRMAT;8392;4;0;58744
8407;CA-2017-140480;7/8/2017;7/12/2017;Standard Class;HE-14800;Harold Engle;Corporate;United States;Newark;Delaware;19711;East;FUR-FU-10001057;Furniture;Furnishings;Tensor Track Tree Floor Lamp;3998;2;0;91954
8411;CA-2016-130820;11/15/2016;11/15/2016;Same Day;ON-18715;Odella Nelson;Corporate;United States;Burlington;North Carolina;27217;South;FUR-TA-10001768;Furniture;Tables;Hon Racetrack Conference Tables;630024;4;4;-1995076
8413;CA-2017-132290;3/10/2017;3/14/2017;Standard Class;MD-17350;Maribeth Dona;Consumer;United States;Dallas;Texas;75217;Central;FUR-TA-10002228;Furniture;Tables;Bevis Traditional Conference Table Top, Plinth Base;933408;4;3;-1733472
8419;CA-2017-118199;5/9/2017;5/11/2017;First Class;LB-16795;Laurel Beltran;Home Office;United States;Seattle;Washington;98105;West;FUR-TA-10004154;Furniture;Tables;Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer;28685;1;0;63107
8424;CA-2017-150091;10/12/2017;10/16/2017;Standard Class;NP-18670;Nora Paige;Consumer;United States;Lakewood;New Jersey;8701;East;FUR-FU-10004053;Furniture;Furnishings;DAX Two-Tone Silver Metal Document Frame;4048;2;0;174064
8425;CA-2017-150091;10/12/2017;10/16/2017;Standard Class;NP-18670;Nora Paige;Consumer;United States;Lakewood;New Jersey;8701;East;FUR-BO-10003404;Furniture;Bookcases;Global Adaptabilites Bookcase, Cherry/Storm Gray Finish;21549;5;0;129294
8430;CA-2016-118129;12/19/2016;12/21/2016;Second Class;CL-12565;Clay Ludtke;Consumer;United States;Reading;Pennsylvania;19601;East;FUR-FU-10004904;Furniture;Furnishings;"Eldon ""L"" Workstation Diamond Chairmat";30392;5;2;-30392
8432;CA-2017-155621;11/8/2017;11/13/2017;Standard Class;KN-16450;Kean Nguyen;Corporate;United States;Baltimore;Maryland;21215;East;FUR-FU-10003535;Furniture;Furnishings;Howard Miller Distant Time Traveler Alarm Clock;2742;10;0;112422
8435;US-2014-127635;9/14/2014;9/18/2014;Second Class;SC-20260;Scott Cohen;Corporate;United States;Corpus Christi;Texas;78415;Central;FUR-FU-10000550;Furniture;Furnishings;Stacking Trays by OIC;996;5;6;-6723
8446;CA-2017-125451;10/23/2017;10/24/2017;First Class;AH-10075;Adam Hart;Corporate;United States;Cranston;Rhode Island;2920;East;FUR-TA-10001039;Furniture;Tables;KI Adjustable-Height Table;240744;4;3;-137568
